Name,Latitude,Longitude,Altitude
80 ft,32.85554492834607,-117.2648300835051,-24.384
80 ft,32.85554607396736,-117.2648260234325,-24.384
80 ft,32.85555167905964,-117.2648087352589,-24.384
80 ft,32.8555600070717,-117.2647873916949,-24.384
80 ft,32.85556421242039,-117.2647774322982,-24.384
80 ft,32.85556996837045,-117.2647660529783,-24.384
80 ft,32.85558230615764,-117.2647499662739,-24.384
80 ft,32.85558762953836,-117.264744737126,-24.384
80 ft,32.8556003753955,-117.2647340770356,-24.384
80 ft,32.8556174217215,-117.2647234572922,-24.384
80 ft,32.85561843469974,-117.2647228820955,-24.384
80 ft,32.8556364910168,-117.2647130986259,-24.384
80 ft,32.85565454957564,-117.2647022551049,-24.384
80 ft,32.85565475585694,-117.2647021998409,-24.384
80 ft,32.85567259227642,-117.2646989073616,-24.384
80 ft,32.85569062601202,-117.264699797433,-24.384
80 ft,32.85570182171068,-117.2647023396074,-24.384
80 ft,32.85570865165742,-117.2647045116695,-24.384
80 ft,32.85572666930548,-117.2647130059833,-24.384
80 ft,32.85574468799533,-117.2647210075693,-24.384
80 ft,32.85576271884105,-117.2647232633843,-24.384
80 ft,32.8557807665,-117.2647175722031,-24.384
80 ft,32.85579881428245,-117.2647118224978,-24.384
80 ft,32.85580907788773,-117.2647026581161,-24.384
80 ft,32.85580593962738,-117.264681280433,-24.384
80 ft,32.8557988897393,-117.2646761533049,-24.384
80 ft,32.85578241038208,-117.2646598422079,-24.384
80 ft,32.85578089081192,-117.2646588074353,-24.384
80 ft,32.85576289587786,-117.2646395723255,-24.384
80 ft,32.85576206030456,-117.2646384134327,-24.384
80 ft,32.85574490548016,-117.2646181907918,-24.384
80 ft,32.85574393685987,-117.2646169912774,-24.384
80 ft,32.85572844799087,-117.2645955769512,-24.384
80 ft,32.85572692243891,-117.2645933287294,-24.384
80 ft,32.85571158975265,-117.264574158568,-24.384
80 ft,32.8557089351554,-117.264570470589,-24.384
80 ft,32.85570095080019,-117.2645527586513,-24.384
80 ft,32.85569202491205,-117.2645313638235,-24.384
80 ft,32.85569099301125,-117.2645262599183,-24.384
80 ft,32.85568759482987,-117.264509982341,-24.384
80 ft,32.85568073469739,-117.2644885936502,-24.384
80 ft,32.85567306930621,-117.2644733183102,-24.384
80 ft,32.8556710174862,-117.2644671964859,-24.384
80 ft,32.85565681547659,-117.264445786021,-24.384
80 ft,32.85565510007811,-117.2644419066839,-24.384
80 ft,32.85564635977324,-117.2644243866763,-24.384
80 ft,32.85563713546578,-117.2644083070142,-24.384
80 ft,32.85563448057599,-117.2644029831142,-24.384
80 ft,32.85562553813989,-117.2643815882683,-24.384
80 ft,32.85561918978608,-117.2643657424042,-24.384
80 ft,32.8556172984333,-117.2643601955107,-24.384
80 ft,32.85561908895461,-117.2643388325018,-24.384
80 ft,32.85561778682732,-117.2643174603215,-24.384
80 ft,32.85561930955264,-117.2643090510378,-24.384
80 ft,32.85562056459318,-117.2642961002388,-24.384
80 ft,32.8556228822719,-117.2642747387907,-24.384
80 ft,32.85561942666958,-117.2642536021078,-24.384
80 ft,32.85561931083418,-117.2642533598829,-24.384
80 ft,32.85560143176754,-117.2642343219514,-24.384
80 ft,32.8555904256805,-117.2642319059391,-24.384
80 ft,32.85558340318107,-117.2642309917516,-24.384
80 ft,32.85556538144061,-117.2642244195709,-24.384
80 ft,32.85555218487676,-117.2642104242785,-24.384
80 ft,32.85554739117072,-117.2642029434499,-24.384
80 ft,32.85553526801344,-117.2641890058367,-24.384
80 ft,32.85552940878995,-117.2641777290155,-24.384
80 ft,32.85552408468688,-117.2641676043948,-24.384
80 ft,32.85551435072114,-117.2641462072533,-24.384
80 ft,32.85551146345198,-117.2641349650778,-24.384
80 ft,32.85550988383915,-117.2641248257234,-24.384
80 ft,32.85550593036618,-117.2641034457167,-24.384
80 ft,32.85549352015464,-117.2640912273414,-24.384
80 ft,32.85548596463354,-117.2640820182737,-24.384
80 ft,32.85547552979758,-117.2640697815372,-24.384
80 ft,32.85547011929119,-117.2640606030464,-24.384
80 ft,32.85545755393539,-117.2640414652082,-24.384
80 ft,32.85545581117126,-117.2640391923803,-24.384
80 ft,32.85543956663122,-117.2640185684588,-24.384
80 ft,32.85543888123046,-117.2640177739554,-24.384
80 ft,32.85542586131402,-117.2639963671188,-24.384
80 ft,32.85542160767618,-117.2639822329073,-24.384
80 ft,32.85541955417464,-117.2639749801678,-24.384
80 ft,32.85541068642327,-117.2639535856373,-24.384
80 ft,32.85540599159697,-117.2639322034669,-24.384
80 ft,32.85540369374224,-117.2639245490798,-24.384
80 ft,32.85539967298969,-117.2639108164911,-24.384
80 ft,32.85539350138186,-117.2638894299535,-24.384
80 ft,32.85539230616172,-117.2638680581501,-24.384
80 ft,32.85539009963299,-117.2638466833537,-24.384
80 ft,32.85538939695109,-117.2638253130094,-24.384
80 ft,32.85538785842057,-117.2638039401917,-24.384
80 ft,32.85539324291419,-117.2637825878616,-24.384
80 ft,32.85539972892652,-117.2637612387884,-24.384
80 ft,32.85540406066416,-117.263750537369,-24.384
80 ft,32.85540884771572,-117.2637398975018,-24.384
80 ft,32.85541891451419,-117.2637185590156,-24.384
80 ft,32.85542217602598,-117.2637127047967,-24.384
80 ft,32.85543128463313,-117.2636972273384,-24.384
80 ft,32.85544027062821,-117.2636847178568,-24.384
80 ft,32.85544796316965,-117.2636759083998,-24.384
80 ft,32.85545835946697,-117.2636594631076,-24.384
80 ft,32.85546074719306,-117.2636545779341,-24.384
80 ft,32.85546111459833,-117.263633210739,-24.384
80 ft,32.85545850548898,-117.2636118347412,-24.384
80 ft,32.85546013430194,-117.2635904712766,-24.384
80 ft,32.85545852299742,-117.2635818455005,-24.384
80 ft,32.85545547581943,-117.2635690892206,-24.384
80 ft,32.85545245125982,-117.2635477119977,-24.384
80 ft,32.85545569442329,-117.2635263533059,-24.384
80 ft,32.85545565251724,-117.2635049849015,-24.384
80 ft,32.8554578174872,-117.2634836230204,-24.384
80 ft,32.85545874534351,-117.263476275133,-24.384
80 ft,32.85546048458994,-117.2634622626223,-24.384
80 ft,32.85546143315686,-117.263440897144,-24.384
80 ft,32.85546257103444,-117.2634195322247,-24.384
80 ft,32.8554622657948,-117.2633981630405,-24.384
80 ft,32.85546417306672,-117.2633768003936,-24.384
80 ft,32.85546684208126,-117.2633554399965,-24.384
80 ft,32.85546479073825,-117.263334065653,-24.384
80 ft,32.85546521745152,-117.2633126986306,-24.384
80 ft,32.85546555532267,-117.2632913313457,-24.384
80 ft,32.85546438418796,-117.2632699596036,-24.384
80 ft,32.85546652172947,-117.2632485976336,-24.384
80 ft,32.85546754713023,-117.2632272323782,-24.384
80 ft,32.85547034312631,-117.2632058723506,-24.384
80 ft,32.85547443358396,-117.2631845161436,-24.384
80 ft,32.85547741394423,-117.263175502779,-24.384
80 ft,32.85548190584304,-117.2631631699187,-24.384
80 ft,32.85549551754118,-117.2631431818689,-24.384
80 ft,32.85549663255636,-117.2631418451059,-24.384
80 ft,32.85551359570886,-117.2631229497523,-24.384
80 ft,32.85551559858461,-117.2631205327997,-24.384
80 ft,32.85553167507504,-117.2631021460978,-24.384
80 ft,32.85553421446686,-117.2630992194511,-24.384
80 ft,32.85554974310222,-117.2630867336637,-24.384
80 ft,32.8555677919928,-117.2630804220427,-24.384
80 ft,32.85557412439222,-117.2630779689399,-24.384
80 ft,32.85558587313099,-117.2630587721238,-24.384
80 ft,32.85558630426817,-117.263056636575,-24.384
80 ft,32.85558588522577,-117.2630530191781,-24.384
80 ft,32.85558387218885,-117.263035261086,-24.384
80 ft,32.85558402838863,-117.2630138932353,-24.384
80 ft,32.85557780123619,-117.2629925065509,-24.384
80 ft,32.8555751818767,-117.2629711305132,-24.384
80 ft,32.8555731048653,-117.2629497560766,-24.384
80 ft,32.8555707329056,-117.262928380771,-24.384
80 ft,32.85557065937677,-117.2629070122456,-24.384
80 ft,32.85557362483748,-117.2628856526828,-24.384
80 ft,32.85557840244644,-117.2628642984625,-24.384
80 ft,32.85558292424015,-117.2628429434856,-24.384
80 ft,32.85558635652827,-117.2628287436856,-24.384
80 ft,32.85558840245277,-117.2628215913265,-24.384
80 ft,32.85559579491617,-117.2628002448085,-24.384
80 ft,32.85560383838941,-117.262778900206,-24.384
80 ft,32.85560449902894,-117.2627778564637,-24.384
80 ft,32.85561386179574,-117.2627575614362,-24.384
80 ft,32.85562262134768,-117.2627365708646,-24.384
80 ft,32.8556228378832,-117.2627362195745,-24.384
80 ft,32.85563372696934,-117.2627148833466,-24.384
80 ft,32.85564072229317,-117.2627054588119,-24.384
80 ft,32.85565761433033,-117.2626935854202,-24.384
80 ft,32.855658783866,-117.2626930973921,-24.384
80 ft,32.8556768236847,-117.262691097393,-24.384
80 ft,32.85569486685116,-117.2626875027533,-24.384
80 ft,32.85571290459339,-117.2626864917399,-24.384
80 ft,32.85573093209176,-117.2626903600571,-24.384
80 ft,32.85574896257925,-117.262692804536,-24.384
80 ft,32.85575634631778,-117.2626938763899,-24.384
80 ft,32.85576699284272,-117.2626953556738,-24.384
80 ft,32.85578501731813,-117.2627006636134,-24.384
80 ft,32.855803051351,-117.2627014192784,-24.384
80 ft,32.85582108804997,-117.2627009050674,-24.384
80 ft,32.85583913082331,-117.2626974976113,-24.384
80 ft,32.85585717016258,-117.2626957257611,-24.384
80 ft,32.85586488862069,-117.2626941962728,-24.384
80 ft,32.85587521443001,-117.2626916065318,-24.384
80 ft,32.85589325798983,-117.262687824282,-24.384
80 ft,32.85591128807262,-117.2626904613187,-24.384
80 ft,32.85592350398962,-117.2626943690178,-24.384
80 ft,32.85592931160625,-117.2626962177191,-24.384
80 ft,32.85593268985354,-117.2626943960894,-24.384
80 ft,32.8559473778758,-117.2626816183498,-24.384
80 ft,32.85595136521142,-117.2626730827276,-24.384
80 ft,32.85595728054278,-117.2626517317579,-24.384
80 ft,32.85595922524596,-117.2626303690863,-24.384
80 ft,32.85596196869329,-117.262609008767,-24.384
80 ft,32.85596558931053,-117.2625978586717,-24.384
80 ft,32.85597278174416,-117.2625876722186,-24.384
80 ft,32.85596794299124,-117.2625662895601,-24.384
80 ft,32.85596566889911,-117.2625599334072,-24.384
80 ft,32.85596479310921,-117.2625449118784,-24.384
100 ft,32.85704749537409,-117.271736624589,-30.48
100 ft,32.85704621052606,-117.2717539828029,-30.48
100 ft,32.85704115123443,-117.2717366052478,-30.48
120 ft,32.85713576626206,-117.2715659442791,-36.576
120 ft,32.85713368701531,-117.2715445692671,-36.576
120 ft,32.85713282684069,-117.2715231979698,-36.576
120 ft,32.8571327630318,-117.2715018290986,-36.576
120 ft,32.8571341431892,-117.2714804646254,-36.576
120 ft,32.85713112614261,-117.2714590867596,-36.576
120 ft,32.85712659303298,-117.2714377042783,-36.576
120 ft,32.85712334570643,-117.2714163257145,-36.576
120 ft,32.85711911875157,-117.2714011716013,-36.576
120 ft,32.85711706528139,-117.2713949379169,-36.576
120 ft,32.85710683556184,-117.2713735380983,-36.576
120 ft,32.85710118158817,-117.271355781986,-36.576
120 ft,32.85709965766829,-117.2713521475754,-36.576
120 ft,32.85709634302312,-117.2713307688162,-36.576
120 ft,32.85708430947632,-117.2713093635193,-36.576
120 ft,32.8570832500823,-117.2713077756174,-36.576
120 ft,32.85707111162065,-117.2712879546843,-36.576
120 ft,32.85706529918471,-117.2712687051534,-36.576
120 ft,32.85706478516185,-117.2712665667682,-36.576
120 ft,32.85705907015583,-117.2712451807158,-36.576
120 ft,32.85705239587816,-117.2712237917471,-36.576
120 ft,32.85704738918656,-117.2712107610393,-36.576
120 ft,32.85704186784417,-117.2712023910559,-36.576
120 ft,32.85703166953081,-117.2711809913729,-36.576
120 ft,32.85702945124611,-117.2711656978942,-36.576
120 ft,32.85702833336445,-117.2711596125708,-36.576
120 ft,32.85701774021555,-117.2711382116948,-36.576
120 ft,32.85701150325683,-117.2711252646712,-36.576
120 ft,32.85700810202261,-117.2711168137287,-36.576
120 ft,32.8570037254574,-117.2710954317702,-36.576
120 ft,32.85700360469218,-117.2710740627567,-36.576
120 ft,32.85700980331466,-117.2710527129605,-36.576
120 ft,32.85701166653016,-117.2710499055337,-36.576
120 ft,32.85702717218836,-117.2710313971274,-36.576
120 ft,32.85702974849923,-117.2710285049653,-36.576
120 ft,32.85704301453598,-117.2710100766445,-36.576
120 ft,32.85704783727643,-117.2710039594423,-36.576
120 ft,32.8570630385803,-117.2709887688675,-36.576
120 ft,32.85706591214556,-117.2709858334642,-36.576
120 ft,32.85708397482873,-117.2709733331448,-36.576
120 ft,32.85708979274919,-117.270967481541,-36.576
120 ft,32.85710150719444,-117.2709461484837,-36.576
120 ft,32.85710207723834,-117.2709424872329,-36.576
120 ft,32.85710410808716,-117.2709247877196,-36.576
120 ft,32.85710213235011,-117.2709170355028,-36.576
120 ft,32.85709914608594,-117.270903403968,-36.576
120 ft,32.85709277850849,-117.2708820159471,-36.576
120 ft,32.85708764412119,-117.2708606316768,-36.576
120 ft,32.85708503610952,-117.2708392550856,-36.576
120 ft,32.85709095874697,-117.2708179044149,-36.576
120 ft,32.85710167822547,-117.2707965683147,-36.576
120 ft,32.85710239591558,-117.270795282551,-36.576
120 ft,32.8571125806412,-117.2707752327652,-36.576
120 ft,32.85712050324948,-117.2707621408571,-36.576
120 ft,32.85712525540552,-117.2707539025942,-36.576
120 ft,32.85713859592381,-117.2707357701168,-36.576
120 ft,32.85714077232558,-117.27073258105,-36.576
120 ft,32.85715284014096,-117.2707112490228,-36.576
120 ft,32.85715671393626,-117.2706976853825,-36.576
120 ft,32.8571585739906,-117.270689897754,-36.576
120 ft,32.85716325758614,-117.270668543293,-36.576
120 ft,32.8571748577041,-117.2706476887991,-36.576
120 ft,32.85717517774432,-117.2706472108034,-36.576
120 ft,32.85718862328174,-117.2706258829395,-36.576
120 ft,32.85719295738051,-117.2706180694833,-36.576
120 ft,32.85720051576958,-117.2706045503541,-36.576
120 ft,32.85720596071852,-117.2705831981898,-36.576
120 ft,32.85720336599967,-117.2705618216185,-36.576
120 ft,32.85719311467023,-117.2705453365675,-36.576
120 ft,32.85719106411271,-117.2705404155845,-36.576
120 ft,32.85717943830355,-117.2705190116083,-36.576
120 ft,32.857175157501,-117.2705090568699,-36.576
120 ft,32.8571687977979,-117.2704976106279,-36.576
120 ft,32.85715717833698,-117.2704829468495,-36.576
120 ft,32.85714971938139,-117.2704761840474,-36.576
120 ft,32.85713916594865,-117.2704722043244,-36.576
120 ft,32.85712115043495,-117.2704629071922,-36.576
120 ft,32.85711085104516,-117.2704546974275,-36.576
120 ft,32.85710315339244,-117.2704450641929,-36.576
120 ft,32.85708901220608,-117.2704332624948,-36.576
120 ft,32.85708515037575,-117.2704299840865,-36.576
120 ft,32.85706713569144,-117.2704203016648,-36.576
120 ft,32.85704911041207,-117.2704155212324,-36.576
120 ft,32.85704451433775,-117.2704117588295,-36.576
120 ft,32.85703110117561,-117.270403317418,-36.576
120 ft,32.85702340126271,-117.2703903261251,-36.576
120 ft,32.85701703450433,-117.2703689381612,-36.576
120 ft,32.8570244971968,-117.2703475921463,-36.576
120 ft,32.85702592840216,-117.2703262278352,-36.576
120 ft,32.85701326028462,-117.2703132014598,-36.576
120 ft,32.85700427183703,-117.2703047935073,-36.576
120 ft,32.85699525796045,-117.270297793253,-36.576
120 ft,32.85697724960273,-117.270285177221,-36.576
120 ft,32.85697401385399,-117.2702833331072,-36.576
120 ft,32.8569592391526,-117.270273529224,-36.576
120 ft,32.85694429618049,-117.2702618743601,-36.576
120 ft,32.85694123565961,-117.2702586597914,-36.576
120 ft,32.85692721410408,-117.2702404539368,-36.576
120 ft,32.8569232502599,-117.2702354122939,-36.576
120 ft,32.85690524361292,-117.2702220010936,-36.576
120 ft,32.8569029329088,-117.2702190116967,-36.576
120 ft,32.85688922010298,-117.2701976015052,-36.576
120 ft,32.85688726822684,-117.2701941133186,-36.576
120 ft,32.85686926529473,-117.2701789796287,-36.576
120 ft,32.85686670035302,-117.2701761646251,-36.576
120 ft,32.85685125925198,-117.2701652856898,-36.576
120 ft,32.85683338349342,-117.2701546950309,-36.576
120 ft,32.85683324663938,-117.2701546338492,-36.576
120 ft,32.85681521895789,-117.2701509608619,-36.576
120 ft,32.85679719554085,-117.2701453126678,-36.576
120 ft,32.85677915807688,-117.27014617042,-36.576
120 ft,32.85676114583822,-117.2701353445085,-36.576
120 ft,32.85675578014428,-117.270133091236,-36.576
120 ft,32.85674313252858,-117.2701250142063,-36.576
120 ft,32.85672511614593,-117.270116106959,-36.576
120 ft,32.85672134693868,-117.2701116183019,-36.576
120 ft,32.85671066336478,-117.2700902173497,-36.576
120 ft,32.85670716543814,-117.270076775132,-36.576
120 ft,32.856705693924,-117.270068833716,-36.576
120 ft,32.85669810163952,-117.2700474421383,-36.576
120 ft,32.85668920522399,-117.2700418422615,-36.576
120 ft,32.85667449171951,-117.2700260020398,-36.576
120 ft,32.85667122244568,-117.2700173609019,-36.576
120 ft,32.85665933085627,-117.2700045875465,-36.576
120 ft,32.85665321988748,-117.2700020436366,-36.576
120 ft,32.85663518851222,-117.2700000800309,-36.576
120 ft,32.8566171814411,-117.2699868531931,-36.576
120 ft,32.85661412457706,-117.2699830820544,-36.576
120 ft,32.85661089492822,-117.2699617037191,-36.576
120 ft,32.85661568919029,-117.2699403496855,-36.576
120 ft,32.85661729349248,-117.2699349194786,-36.576
120 ft,32.85662113474592,-117.2699189976219,-36.576
120 ft,32.8566239547765,-117.2698976376056,-36.576
120 ft,32.85663244362111,-117.2698762947517,-36.576
120 ft,32.8566302245881,-117.2698549194755,-36.576
120 ft,32.85661749739082,-117.2698403907799,-36.576
120 ft,32.85659947329904,-117.2698350485851,-36.576
120 ft,32.85659464324996,-117.2698334432036,-36.576
120 ft,32.85658144757518,-117.2698304630658,-36.576
120 ft,32.85656344516081,-117.269815068307,-36.576
120 ft,32.85656024551633,-117.2698119705317,-36.576
120 ft,32.85654545168477,-117.2697955273726,-36.576
120 ft,32.85654281607627,-117.2697905492358,-36.576
120 ft,32.85652745684601,-117.2697766170093,-36.576
120 ft,32.85652087560541,-117.2697691142954,-36.576
120 ft,32.85650947023213,-117.2697538903143,-36.576
120 ft,32.85650166066338,-117.2697476876139,-36.576
120 ft,32.85649147137454,-117.2697368411846,-36.576
120 ft,32.85647344753676,-117.2697313789071,-36.576
120 ft,32.85646849281137,-117.2697262187194,-36.576
120 ft,32.85645584803218,-117.2697048119398,-36.576
120 ft,32.85645547003558,-117.2697044207256,-36.576
120 ft,32.85643746439312,-117.2696905162036,-36.576
120 ft,32.85642334919171,-117.2696833450965,-36.576
120 ft,32.85641944995247,-117.2696806930034,-36.576
120 ft,32.85640144492768,-117.2696665006013,-36.576
120 ft,32.85639086181188,-117.2696618783037,-36.576
120 ft,32.85638343087325,-117.2696564972576,-36.576
120 ft,32.85636540932499,-117.2696499708084,-36.576
120 ft,32.8563473839608,-117.2696452148662,-36.576
120 ft,32.85634226034619,-117.2696403627802,-36.576
120 ft,32.85632938573366,-117.2696278660049,-36.576
120 ft,32.85631323117566,-117.2696189064832,-36.576
120 ft,32.85631137232789,-117.2696175600856,-36.576
120 ft,32.85629337341665,-117.2696005268687,-36.576
120 ft,32.85629150428346,-117.2695974722866,-36.576
120 ft,32.85627897169002,-117.2695760659072,-36.576
120 ft,32.85627539967095,-117.2695718121421,-36.576
120 ft,32.85626287935496,-117.2695546487688,-36.576
120 ft,32.85625741378104,-117.2695487316254,-36.576
120 ft,32.85624352150989,-117.2695332217636,-36.576
120 ft,32.8562394206197,-117.2695290247101,-36.576
120 ft,32.85622194393316,-117.2695117880562,-36.576
120 ft,32.85622142404518,-117.2695109009214,-36.576
120 ft,32.85621228646141,-117.2694903903981,-36.576
120 ft,32.85620345791698,-117.2694786396076,-36.576
120 ft,32.85618543161922,-117.2694743138356,-36.576
120 ft,32.85616781409351,-117.2694688874946,-36.576
120 ft,32.85616740831284,-117.2694685989854,-36.576
120 ft,32.85614940759214,-117.2694523963227,-36.576
120 ft,32.85614390597172,-117.2694474467761,-36.576
120 ft,32.85613140563262,-117.2694367679376,-36.576
120 ft,32.85611339101386,-117.2694270176757,-36.576
120 ft,32.85611210935496,-117.269425982225,-36.576
120 ft,32.85609537736006,-117.2694168188831,-36.576
120 ft,32.85607976592659,-117.2694045160366,-36.576
120 ft,32.85607737293501,-117.2694023334464,-36.576
120 ft,32.85605935264422,-117.2693952162858,-36.576
120 ft,32.85604908845605,-117.2693830548986,-36.576
120 ft,32.85604136476578,-117.2693730438898,-36.576
120 ft,32.85603238085535,-117.2693616359912,-36.576
120 ft,32.85602337343106,-117.2693524751925,-36.576
120 ft,32.8560053579531,-117.269343120832,-36.576
120 ft,32.85600346054326,-117.269340180189,-36.576
120 ft,32.85600539340135,-117.2693266528903,-36.576
120 ft,32.85600616366619,-117.2693188199486,-36.576
120 ft,32.85601172849115,-117.2692974683527,-36.576
120 ft,32.85601453354551,-117.2692761084169,-36.576
120 ft,32.85600553704888,-117.269259909255,-36.576
120 ft,32.85600241033329,-117.2692547033858,-36.576
120 ft,32.85598754429924,-117.2692399893747,-36.576
120 ft,32.85598212463501,-117.2692332737061,-36.576
120 ft,32.8559788149672,-117.2692118953075,-36.576
120 ft,32.85597143770945,-117.2691905046265,-36.576
120 ft,32.85596963038579,-117.2691834254798,-36.576
120 ft,32.85596761499924,-117.2691691246828,-36.576
120 ft,32.85596816474929,-117.2691477579435,-36.576
120 ft,32.85596973876771,-117.2691330421775,-36.576
120 ft,32.85597038827392,-117.2691263962576,-36.576
120 ft,32.85596975821422,-117.2691240011141,-36.576
120 ft,32.85596503249719,-117.2691050116885,-36.576
120 ft,32.85596375101342,-117.2690836394213,-36.576
120 ft,32.85595922453697,-117.2690622573596,-36.576
120 ft,32.85595532145558,-117.2690408771816,-36.576
120 ft,32.85595423888888,-117.269019505518,-36.576
120 ft,32.85595195668902,-117.2690151443179,-36.576
120 ft,32.85593971749889,-117.268998093299,-36.576
120 ft,32.85593396973795,-117.2689925089309,-36.576
120 ft,32.85591941958983,-117.2689766636557,-36.576
120 ft,32.85591597892668,-117.2689716673394,-36.576
120 ft,32.85590467382099,-117.268955250775,-36.576
120 ft,32.8558980001893,-117.2689452069372,-36.576
120 ft,32.85588657593286,-117.2689338277877,-36.576
120 ft,32.85588001080935,-117.2689236956582,-36.576
120 ft,32.85587503849821,-117.268912424601,-36.576
120 ft,32.85586203221833,-117.2688971623528,-36.576
120 ft,32.8558517468983,-117.2688909859621,-36.576
120 ft,32.85584402438616,-117.2688842338928,-36.576
120 ft,32.85582877314688,-117.2688695482932,-36.576
120 ft,32.85582602260319,-117.2688684896791,-36.576
120 ft,32.85580801368829,-117.2688560636753,-36.576
120 ft,32.85580125320864,-117.2688480969236,-36.576
120 ft,32.85579002972651,-117.2688320232906,-36.576
120 ft,32.85578416845467,-117.2688266770384,-36.576
120 ft,32.85577203517307,-117.2688129108355,-36.576
120 ft,32.85576636540149,-117.2688052549954,-36.576
120 ft,32.85575502196569,-117.2687838524392,-36.576
120 ft,32.8557540724354,-117.2687789863263,-36.576
120 ft,32.85575200375246,-117.2687624749903,-36.576
120 ft,32.85574562160264,-117.2687410874008,-36.576
120 ft,32.85573685645112,-117.2687196926305,-36.576
120 ft,32.85574284047624,-117.2686983423247,-36.576
120 ft,32.85574897097993,-117.2686769924576,-36.576
120 ft,32.85574555230937,-117.2686556138067,-36.576
120 ft,32.85575011112005,-117.2686342591993,-36.576
120 ft,32.85574211095292,-117.2686128667435,-36.576
120 ft,32.85573643550294,-117.2685933248012,-36.576
120 ft,32.85573588838837,-117.2685914796479,-36.576
120 ft,32.85573644204764,-117.2685902759498,-36.576
120 ft,32.85574438659093,-117.2685701369089,-36.576
120 ft,32.85574949997474,-117.2685487839681,-36.576
120 ft,32.85574220853832,-117.2685273936552,-36.576
120 ft,32.85573659182239,-117.2685204938944,-36.576
120 ft,32.85572717990947,-117.2685059800392,-36.576
120 ft,32.85572241330088,-117.26848459734,-36.576
120 ft,32.85571865102078,-117.2684763091791,-36.576
120 ft,32.85571152403002,-117.2684631962028,-36.576
120 ft,32.85570561620389,-117.2684418100727,-36.576
120 ft,32.85570070946014,-117.2684324709371,-36.576
120 ft,32.85568269839392,-117.26842102726,-36.576
120 ft,32.85568142225935,-117.2684203688803,-36.576
120 ft,32.8556646768408,-117.2684144716651,-36.576
120 ft,32.85564840934137,-117.2683989011451,-36.576
120 ft,32.85564668041174,-117.2683962035468,-36.576
120 ft,32.85562939844515,-117.2683774755834,-36.576
120 ft,32.85562868732791,-117.2683763745294,-36.576
120 ft,32.85561992521561,-117.2683560787448,-36.576
120 ft,32.85561505515786,-117.2683346957678,-36.576
120 ft,32.85561076909299,-117.2683216427161,-36.576
120 ft,32.85560575685052,-117.2683132994637,-36.576
120 ft,32.85560142690935,-117.2682919181181,-36.576
120 ft,32.85559704755304,-117.2682705366258,-36.576
120 ft,32.85559286192771,-117.2682617365833,-36.576
120 ft,32.85557713790211,-117.2682491083991,-36.576
120 ft,32.85557485892591,-117.2682465237813,-36.576
120 ft,32.8555624095883,-117.2682276957734,-36.576
120 ft,32.85556291276005,-117.2682063289846,-36.576
120 ft,32.85556031288015,-117.2681849528596,-36.576
120 ft,32.8555572102018,-117.2681635752232,-36.576
120 ft,32.85555700569127,-117.2681614379591,-36.576
120 ft,32.85555464215646,-117.2681421991965,-36.576
120 ft,32.85554494766876,-117.2681208017352,-36.576
120 ft,32.85554093561441,-117.2680994213695,-36.576
120 ft,32.85554377834941,-117.2680780616212,-36.576
120 ft,32.85554846540393,-117.2680567074178,-36.576
120 ft,32.85555274013819,-117.2680353519723,-36.576
120 ft,32.85554986074592,-117.2680139750141,-36.576
120 ft,32.85553932097938,-117.2679976559459,-36.576
120 ft,32.85553594623397,-117.2679925648803,-36.576
120 ft,32.85552440426777,-117.2679711618857,-36.576
120 ft,32.8555213494231,-117.2679677453267,-36.576
120 ft,32.85550558775558,-117.2679497370292,-36.576
120 ft,32.85550335853378,-117.2679468594937,-36.576
120 ft,32.85548536212169,-117.2679285511654,-36.576
120 ft,32.85548516382385,-117.2679283073503,-36.576
120 ft,32.85548186190609,-117.2679069291419,-36.576
120 ft,32.85548284303077,-117.2678855638067,-36.576
120 ft,32.85548086532004,-117.2678641895797,-36.576
120 ft,32.85548295386586,-117.2678428275719,-36.576
120 ft,32.85547743323507,-117.2678214427008,-36.576
120 ft,32.85547208920519,-117.267800058363,-36.576
120 ft,32.85546763372387,-117.2677850396417,-36.576
120 ft,32.85546558174777,-117.2677786705326,-36.576
120 ft,32.85545527944953,-117.2677572713062,-36.576
120 ft,32.85544968016963,-117.2677466924508,-36.576
120 ft,32.85544031421898,-117.2677358580792,-36.576
120 ft,32.85543168820954,-117.2677262896209,-36.576
120 ft,32.85542658228413,-117.2677144485634,-36.576
120 ft,32.85542179150897,-117.2676930659056,-36.576
120 ft,32.85542015123064,-117.2676716927106,-36.576
120 ft,32.85541379811426,-117.2676582699388,-36.576
120 ft,32.85540536419923,-117.2676502800414,-36.576
120 ft,32.85539579145735,-117.2676447311546,-36.576
120 ft,32.85538449483457,-117.2676288491178,-36.576
120 ft,32.85537780415343,-117.2676221434937,-36.576
120 ft,32.85536451995563,-117.2676074208896,-36.576
120 ft,32.85535980926958,-117.2676030980895,-36.576
120 ft,32.85534178302921,-117.2675987134437,-36.576
120 ft,32.85532375588886,-117.2675947495102,-36.576
120 ft,32.85531659220541,-117.2675859087591,-36.576
120 ft,32.85530577892723,-117.2675673210963,-36.576
120 ft,32.85530467506139,-117.2675645047436,-36.576
120 ft,32.85529802617762,-117.267543116546,-36.576
120 ft,32.8552937485118,-117.2675217354681,-36.576
120 ft,32.85528788213431,-117.2675023934974,-36.576
